stage,domain,model,arm,seed,group,metric,value,checkpoint_sha256,source
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,Clean,nll,2.8678315106380343,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,Clean,bpb,1.5636016512669568,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,FMT,gen,0.0529,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,FMT,nll,0.9073771052275726,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,FMT,bpb,0.631677747636034,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,ANS,gen,0.2048,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,ANS,nll,3.6974265462715166,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,ANS,bpb,0.8534814307771399,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,EVD,gen,0.3648,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,EVD,nll,2.8349717551952693,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,EVD,bpb,1.547982123525782,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,PARA,gen,0.38,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,PARA,nll,2.925536575859742,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,72,PARA,bpb,1.5947604622879519,aa1e42aaae0b588b398d733142e0916facc4f67ba56e2ce7f8f22e22d5a86a91,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node3/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s72/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,Clean,gen,0.5123,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,Clean,nll,2.5701163216836402,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,Clean,bpb,1.4030294104886623,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,FMT,gen,0.0491,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,FMT,nll,1.0772401298180754,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,FMT,bpb,0.7323543092515812,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,ANS,gen,0.1888,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,ANS,nll,3.688473966453284,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,ANS,bpb,0.8514148959760317,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,EVD,gen,0.3459,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,EVD,nll,2.5782487425121237,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,EVD,bpb,1.4096209794025638,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,PARA,gen,0.46,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,PARA,nll,2.6801905455278514,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Math,mistralai/Mistral-7B-Instruct-v0.3,selected_recipe,73,PARA,bpb,1.4625306379353296,2f0c048951c87a2e59bf00d903d63faf7725eec9420a3fa916e46a244ebfc087,/mnt/hdfs/xwqu/five_component_multimodel_multidomain_dev_v2/math/results/node4/five-math-confirm-v2-mistralai--mistral-7b-instruct-v0.3-selected-s73/CALIBRATION_RESULT_BUNDLE.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,Clean,gen,0.424,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,Clean,nll,2.142988817432127,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,Clean,bpb,0.811794019647452,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,FMT,gen,0.318,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,FMT,nll,1.2174389704945605,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,FMT,bpb,0.4358408088194099,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,ANS,gen,0.5395,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,ANS,nll,1.6950258455445697,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,ANS,bpb,0.40756756359096213,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,EVD,gen,0.446,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,EVD,nll,2.1887432934384052,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,71,EVD,bpb,0.826846762080809,9a8f3a28fd66f83050dcc7332e462ce105c02170e77e485f19c0eb5e8ab10526,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,Clean,gen,0.432,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,Clean,nll,2.126816996989293,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,Clean,bpb,0.8054251320246968,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,FMT,gen,0.322,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,FMT,nll,1.2148964556830775,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,FMT,bpb,0.43548195930112454,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,ANS,gen,0.5259,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,ANS,nll,1.6943651962880784,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,ANS,bpb,0.40740871102327764,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,EVD,gen,0.438,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,EVD,nll,2.1782750163594176,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,72,EVD,bpb,0.8226296210748809,3b7234711874105236d19cef2a85a425d823c41095c7ae5b4ab647c9f16315f6,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s72/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,Clean,gen,0.436,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,Clean,nll,2.134071435647218,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,Clean,bpb,0.8085451144190647,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,FMT,gen,0.326,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,FMT,nll,1.2159534173004907,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,FMT,bpb,0.4355030021759245,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,ANS,gen,0.545,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,ANS,nll,1.6932864307069768,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,ANS,bpb,0.40714932273092147,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,EVD,gen,0.446,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,EVD,nll,2.1803022838437838,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,clean,73,EVD,bpb,0.8235862114148988,7d1b88693b4087ce317d726e9b0f6fa1606224c0621f8f9f210040cef55bc8f9,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-clean-s73/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,Clean,gen,0.444,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,Clean,nll,1.899056353437575,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,Clean,bpb,0.7184669730394394,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,FMT,gen,0.332,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,FMT,nll,1.0888528877188859,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,FMT,bpb,0.391562022861745,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,ANS,gen,0.5341,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,ANS,nll,1.5914265178864127,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,ANS,bpb,0.38265719088231986,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
fixed18,Knowledge,Qwen/Qwen3-8B,uniform_matched_q,71,EVD,gen,0.442,7d98b52dd46f44f888772cc378e57c810ecf947ba158e864f2346a46dd311dc5,/mnt/hdfs/xwqu/knowledge_checkpoint_readout_v1/results/kb-v1-five-v1-qwen3-8b-balanced-q025x4-s71/KNOWLEDGE_ABSOLUTE_RESULT.json
